timestamp,seed,L_m,Np,Nt,td_fixed_count,tl_fixed_count,cond_n_throats,cond_n_positive,dir_rate,dir_D_eff,neu_rate_imposed,neu_rate_calc,neu_D_eff,porosity,tau_dir,tau_neu,density,error
2025-12-01T19:02:22.107468,7025,1e-08,127,176,162,74,176,176,1.4318064418089323e-14,1.431806441808932e-06,1e-12,9.999999999999978e-13,1.387240278839242e-06,0.3045874795067361,4.456032096429631,4.599185561360608,100000000000000.0,
2025-12-01T19:02:22.158077,7026,1e-08,132,180,174,86,180,180,1.9233852098484296e-14,1.9233852098484294e-06,1e-12,9.999999999999982e-13,1.864087373930212e-06,0.3688794849210321,4.0173420068096615,4.145136277871593,100000000000000.0,
2025-12-01T19:02:22.210564,7027,1e-08,123,170,158,72,170,170,1.8438134670227594e-14,1.8438134670227592e-06,1e-12,1.0000000000000038e-12,1.804747839364118e-06,0.3165614179262107,3.5963468870626056,3.674193523228023,100000000000000.0,
2025-12-01T19:02:22.263253,7028,1e-08,141,192,178,90,192,192,1.5423367634950803e-14,1.54233676349508e-06,1e-12,9.999999999999907e-13,1.4889817392523597e-06,0.3328420501354274,4.520427965517197,4.6824094978150645,100000000000000.0,
2025-12-01T19:02:22.356388,7029,1e-08,126,174,160,74,174,174,1.793563511533981e-14,1.793563511533981e-06,1e-12,9.999999999999978e-13,1.7549339148037067e-06,0.3098404062774213,3.6186107474443068,3.6982635894792417,100000000000000.0,
2025-12-01T19:02:22.554340,7030,1e-08,125,174,160,72,174,174,1.5332338663608958e-14,1.5332338663608956e-06,1e-12,1.0000000000000004e-12,1.494709472219847e-06,0.3027994600741493,4.136826132738143,4.24344800367197,100000000000000.0,
2025-12-01T19:02:22.725724,7031,1e-08,125,172,156,77,172,172,1.613336286723658e-14,1.613336286723658e-06,1e-12,9.99999999999994e-13,1.5049266155524966e-06,0.3184948880178454,4.135215427868404,4.433101942814879,100000000000000.0,
2025-12-01T19:02:22.853291,7032,1e-08,125,176,157,71,176,176,1.4806300763893753e-14,1.4806300763893752e-06,1e-12,1.0000000000000006e-12,1.4359815321734645e-06,0.31711490800738906,4.486324336874316,4.625816277427805,100000000000000.0,
2025-12-01T19:02:22.983071,7033,1e-08,127,178,168,75,178,178,1.8264016386431497e-14,1.8264016386431496e-06,1e-12,9.99999999999997e-13,1.7466247586415457e-06,0.3136938148672744,3.5977438784889357,3.7620704061249843,100000000000000.0,
2025-12-01T19:02:23.124690,7034,1e-08,124,172,160,73,172,172,1.8643797409789683e-14,1.8643797409789682e-06,1e-12,9.999999999999994e-13,1.8122383287706466e-06,0.3327110994596476,3.7381221587536078,3.845674772154547,100000000000000.0,
2025-12-01T19:02:23.270209,7035,1e-08,132,181,165,80,181,181,1.4691852972490145e-14,1.4691852972490143e-06,1e-12,9.99999999999997e-13,1.4080186129137076e-06,0.3159935324998233,4.505284236957734,4.701001322112286,100000000000000.0,
2025-12-01T19:02:23.404616,7036,1e-08,127,178,158,72,178,178,1.5769781996980543e-14,1.5769781996980542e-06,1e-12,9.999999999999992e-13,1.5462412488954716e-06,0.30228649594404017,4.015259626702632,4.095076949965555,100000000000000.0,
2025-12-01T19:02:23.554089,7037,1e-08,119,164,152,70,164,164,1.3648534019224699e-14,1.3648534019224698e-06,1e-12,9.999999999999982e-13,1.304503862311029e-06,0.307405460446264,4.717871917482446,4.936132212750109,100000000000000.0,
2025-12-01T19:02:23.730204,7038,1e-08,126,177,166,76,177,177,1.8048642078018912e-14,1.8048642078018911e-06,1e-12,9.999999999999998e-13,1.728660781342705e-06,0.3390954202328568,3.9354823323660963,4.108967634822571,100000000000000.0,
2025-12-01T19:02:23.911652,7039,1e-08,121,166,156,72,166,166,1.5931483156979653e-14,1.5931483156979652e-06,1e-12,1.0000000000000004e-12,1.5539045434870866e-06,0.3185389383771512,4.188195008373207,4.293967638726999,100000000000000.0,
2025-12-01T19:02:24.063617,7040,1e-08,124,172,156,72,172,172,1.4131364935243144e-14,1.4131364935243142e-06,1e-12,1.0000000000000026e-12,1.3764623381287651e-06,0.3081248063880018,4.5673377354570235,4.689028862932272,100000000000000.0,
2025-12-01T19:02:24.200460,7041,1e-08,121,166,156,72,166,166,1.4034769745975041e-14,1.4034769745975041e-06,1e-12,1e-12,1.372341514529923e-06,0.3177281163887762,4.742102439049561,4.849690484418852,100000000000000.0,
2025-12-01T19:02:24.347821,7042,1e-08,122,168,156,72,168,168,1.463964533181166e-14,1.4639645331811658e-06,1e-12,9.999999999999984e-13,1.4147586063790394e-06,0.3083636503212702,4.412179759282751,4.5656373126025755,100000000000000.0,
2025-12-01T19:02:24.494406,7043,1e-08,129,178,158,79,178,178,1.643591525249246e-14,1.6435915252492457e-06,1e-12,1.0000000000000018e-12,1.5944871499405958e-06,0.311786997689849,3.9736048957355514,4.095977400359221,100000000000000.0,
2025-12-01T19:02:24.630935,7044,1e-08,126,173,166,78,173,173,1.7612873798283612e-14,1.761287379828361e-06,1e-12,9.999999999999998e-13,1.6847498331997428e-06,0.3254915147281975,3.8710610753559354,4.046921913397732,100000000000000.0,
2025-12-01T19:02:24.754514,7045,1e-08,123,172,152,70,172,172,1.546707565817001e-14,1.546707565817001e-06,1e-12,1.0000000000000006e-12,1.5057867757722222e-06,0.32051520869102446,4.340712353253212,4.458674193342531,100000000000000.0,
2025-12-01T19:02:24.887614,7046,1e-08,119,166,148,69,166,166,1.479015404508464e-14,1.479015404508464e-06,1e-12,9.999999999999988e-13,1.4158177272813315e-06,0.30929058438096124,4.3804081373273105,4.575935862578704,100000000000000.0,
2025-12-01T19:02:25.042273,7047,1e-08,122,168,156,73,168,168,1.4385173913369312e-14,1.4385173913369312e-06,1e-12,9.999999999999998e-13,1.3877342595921994e-06,0.3063313328214595,4.460636964725091,4.623870748916325,100000000000000.0,
2025-12-01T19:02:25.309563,7048,1e-08,124,172,156,72,172,172,1.4921109772212037e-14,1.4921109772212035e-06,1e-12,9.999999999999982e-13,1.4581099367138755e-06,0.30367195832302835,4.263086453335428,4.362495538711234,100000000000000.0,
2025-12-01T19:02:25.473625,7049,1e-08,131,180,170,81,180,180,1.733690383085446e-14,1.7336903830854457e-06,1e-12,1.000000000000001e-12,1.6446122100855265e-06,0.334749396774737,4.044537237292571,4.263604069898312,100000000000000.0,
2025-12-01T19:02:25.651908,7050,1e-08,117,162,150,68,162,162,1.3858655874007564e-14,1.3858655874007564e-06,1e-12,9.999999999999998e-13,1.3466418696278321e-06,0.3020283275165977,4.565066855373259,4.698033828989769,100000000000000.0,
2025-12-01T19:02:25.833967,7051,1e-08,119,164,152,70,164,164,1.6065751757310186e-14,1.6065751757310185e-06,1e-12,9.99999999999998e-13,1.5713328409563985e-06,0.32114161123876156,4.187126724977883,4.281036887063983,100000000000000.0,
2025-12-01T19:02:25.992552,7052,1e-08,123,168,159,74,168,168,1.5191796692834787e-14,1.5191796692834785e-06,1e-12,9.999999999999963e-13,1.464376061742918e-06,0.32393135092290276,4.466469963464558,4.633625568752229,100000000000000.0,
2025-12-01T19:02:26.175414,7053,1e-08,126,172,164,76,172,172,2.0288075016724868e-14,2.0288075016724865e-06,1e-12,1.0000000000000018e-12,1.964193766227129e-06,0.32358099390680506,3.3408943180687993,3.4507957266417626,100000000000000.0,
2025-12-01T19:02:26.353904,7054,1e-08,131,182,166,76,182,182,1.5873272972736712e-14,1.5873272972736711e-06,1e-12,1.0000000000000002e-12,1.5358222668141415e-06,0.3238950632385179,4.274235224008065,4.417575127433473,100000000000000.0,
2025-12-01T19:02:26.525973,7055,1e-08,119,164,155,71,164,164,1.6941016446914973e-14,1.6941016446914972e-06,1e-12,9.999999999999992e-13,1.6414680106451514e-06,0.3183584451947795,3.9363842568455896,4.062604327597487,100000000000000.0,
2025-12-01T19:02:26.738674,7056,1e-08,127,178,162,75,178,178,1.3563772049088666e-14,1.3563772049088663e-06,1e-12,1.0000000000000006e-12,1.323646683861955e-06,0.31308061333228265,4.834997665835309,4.954555244751809,100000000000000.0,
2025-12-01T19:02:26.941754,7057,1e-08,125,172,162,74,172,172,1.4849585844657372e-14,1.484958584465737e-06,1e-12,9.999999999999984e-13,1.441617748421001e-06,0.32240381369871424,4.547852851261561,4.684579625746685,100000000000000.0,
2025-12-01T19:02:27.137595,7058,1e-08,115,158,148,68,158,158,1.6798162688063346e-14,1.6798162688063344e-06,1e-12,1.0000000000000006e-12,1.6393915672556942e-06,0.3079352220678413,3.839884480671261,3.9345697207447574,100000000000000.0,
2025-12-01T19:02:27.334691,7059,1e-08,126,178,152,70,178,178,1.3443547433975223e-14,1.3443547433975221e-06,1e-12,9.999999999999982e-13,1.3126804505977426e-06,0.2857674302967726,4.452658839173984,4.560099168421899,100000000000000.0,
2025-12-01T19:02:27.535602,7060,1e-08,119,166,148,69,166,166,1.603226481864834e-14,1.6032264818648338e-06,1e-12,1.0000000000000032e-12,1.5148969709315754e-06,0.31052886459986556,4.057211733567012,4.293776684883981,100000000000000.0,
2025-12-01T19:02:27.730778,7061,1e-08,128,178,160,74,178,178,1.6062140829285946e-14,1.6062140829285944e-06,1e-12,9.999999999999982e-13,1.562156889623767e-06,0.3083440327021395,4.021172408571602,4.134580716849233,100000000000000.0,
2025-12-01T19:02:27.937993,7062,1e-08,125,172,164,75,172,172,2.0009324016652257e-14,2.0009324016652257e-06,1e-12,1.0000000000000018e-12,1.9412387176737333e-06,0.3363781644852346,3.5214048235269217,3.629689098319066,100000000000000.0,
2025-12-01T19:02:28.138733,7063,1e-08,115,160,144,66,160,160,1.4483116385570152e-14,1.448311638557015e-06,1e-12,9.999999999999978e-13,1.4142743290708502e-06,0.28898837992030246,4.179640559696952,4.280231878048036,100000000000000.0,
2025-12-01T19:02:28.343274,7064,1e-08,122,168,155,72,168,168,1.8003140853438787e-14,1.8003140853438785e-06,1e-12,9.999999999999988e-13,1.7553769058907715e-06,0.3148851502138246,3.663738565419618,3.757529293115209,100000000000000.0,
2025-12-01T19:02:28.546188,7065,1e-08,125,174,158,72,174,174,1.7779704661910136e-14,1.7779704661910133e-06,1e-12,1.0000000000000026e-12,1.7166752802150976e-06,0.30958709035112864,3.6473620507367848,3.77759386440477,100000000000000.0,
2025-12-01T19:02:28.757938,7066,1e-08,117,162,149,68,162,162,1.3644336854874615e-14,1.3644336854874614e-06,1e-12,9.999999999999951e-13,1.3435216492232442e-06,0.31744161817105765,4.873399414220818,4.949254317890678,100000000000000.0,
2025-12-01T19:02:28.935586,7067,1e-08,119,166,148,68,166,166,1.5105038198720163e-14,1.5105038198720164e-06,1e-12,9.999999999999978e-13,1.463206827601067e-06,0.30094466333902165,4.173355623671442,4.308256011609304,100000000000000.0,
2025-12-01T19:02:29.112738,7068,1e-08,118,162,153,70,162,162,1.7832676460479125e-14,1.7832676460479123e-06,1e-12,9.999999999999957e-13,1.710967515080308e-06,0.3061108487625689,3.5956943413392164,3.7476371278076646,100000000000000.0,
2025-12-01T19:02:29.281208,7069,1e-08,126,174,162,76,174,174,1.712818581447608e-14,1.7128185814476079e-06,1e-12,9.999999999999988e-13,1.6480837453249777e-06,0.3086298298172489,3.7743929201800848,3.922646737890115,100000000000000.0,
2025-12-01T19:02:29.427159,7070,1e-08,124,172,163,72,172,172,1.9520196874662035e-14,1.9520196874662036e-06,1e-12,9.99999999999999e-13,1.9090989541476995e-06,0.3240824577810645,3.4776983202285354,3.555884609022233,100000000000000.0,
2025-12-01T19:02:29.592924,7071,1e-08,130,179,165,84,179,179,1.3096370433959496e-14,1.3096370433959495e-06,1e-12,9.999999999999955e-13,1.2750949122668694e-06,0.3085559140490595,4.9351857072519065,5.068879152505477,100000000000000.0,
2025-12-01T19:02:29.759253,7072,1e-08,115,160,144,66,160,160,1.3546621522964185e-14,1.3546621522964184e-06,1e-12,9.999999999999982e-13,1.3113149224080077e-06,0.29525528543404034,4.565488558774693,4.716406754494378,100000000000000.0,
2025-12-01T19:02:29.977568,7073,1e-08,122,168,156,72,168,168,1.3656387116383899e-14,1.3656387116383897e-06,1e-12,9.999999999999927e-13,1.3262365514770011e-06,0.34012742710342053,5.217066949504621,5.372064719162029,100000000000000.0,
2025-12-01T19:02:30.190562,7074,1e-08,137,189,181,83,189,189,1.901819518202178e-14,1.9018195182021777e-06,1e-12,1.0000000000000016e-12,1.81086809552675e-06,0.33579400009185334,3.698487941329344,3.884245667605906,100000000000000.0,
2025-12-01T19:02:30.386170,7075,1e-08,120,170,144,66,170,170,1.3524311148567863e-14,1.352431114856786e-06,1e-12,9.999999999999994e-13,1.3188269540059533e-06,0.2935326350610488,4.546338986794103,4.662181255660828,100000000000000.0,
2025-12-01T19:02:30.594298,7076,1e-08,126,173,157,75,173,173,1.6588341502924914e-14,1.6588341502924912e-06,1e-12,9.999999999999976e-13,1.6140468747516144e-06,0.311382012703003,3.9319784525848482,4.041084702924578,100000000000000.0,
2025-12-01T19:02:30.817107,7077,1e-08,126,174,160,74,174,174,1.6065798955803677e-14,1.6065798955803675e-06,1e-12,9.999999999999976e-13,1.5626372322640014e-06,0.31544485681952705,4.112838896368775,4.228495359152361,100000000000000.0,
2025-12-01T19:02:31.033509,7078,1e-08,127,174,165,76,174,174,1.892759405975249e-14,1.8927594059752489e-06,1e-12,9.999999999999945e-13,1.8457820178226419e-06,0.34166611460872454,3.7811775541647634,3.8774131030653116,100000000000000.0,
2025-12-01T19:02:31.258944,7079,1e-08,127,174,165,77,174,174,1.792140829067708e-14,1.792140829067708e-06,1e-12,9.999999999999907e-13,1.758288187442689e-06,0.32742637384230966,3.8270320523052317,3.900714595064379,100000000000000.0,
2025-12-01T19:02:31.468599,7080,1e-08,121,166,156,72,166,166,1.5307767610969226e-14,1.5307767610969225e-06,1e-12,1.0000000000000062e-12,1.4751419317009463e-06,0.3574701351349875,4.891572325295792,5.076057482925412,100000000000000.0,
2025-12-01T19:02:31.688406,7081,1e-08,119,166,148,68,166,166,1.605384093166394e-14,1.6053840931663938e-06,1e-12,1.0000000000000008e-12,1.544004721825872e-06,0.3029567025788776,3.952957863594099,4.110101209837272,100000000000000.0,
2025-12-01T19:02:31.894000,7082,1e-08,127,176,160,74,176,176,1.4247384086253187e-14,1.4247384086253186e-06,1e-12,1.000000000000002e-12,1.3735229160977156e-06,0.3069181813161395,4.512404867520459,4.68066200765657,100000000000000.0,
2025-12-01T19:02:32.117464,7083,1e-08,118,164,154,69,164,164,1.6882740504254095e-14,1.6882740504254093e-06,1e-12,9.999999999999976e-13,1.646257208271646e-06,0.32777112346568027,4.066757907467267,4.170552335347108,100000000000000.0,
2025-12-01T19:02:32.342260,7084,1e-08,120,166,152,70,166,166,1.3020478828329052e-14,1.3020478828329051e-06,1e-12,9.999999999999992e-13,1.2758077097594246e-06,0.3052624422697532,4.91096675394511,5.011973054969837,100000000000000.0,
2025-12-01T19:02:32.555307,7085,1e-08,119,166,148,68,166,166,1.4840802049835105e-14,1.4840802049835104e-06,1e-12,1.0000000000000087e-12,1.4397274812707048e-06,0.30054561744617314,4.242028698977157,4.372710046187025,100000000000000.0,
2025-12-01T19:02:32.795898,7086,1e-08,126,174,162,74,174,174,1.865740495768295e-14,1.865740495768295e-06,1e-12,9.999999999999978e-13,1.818100507461905e-06,0.3301941308549799,3.707137433667596,3.8042761689934292,100000000000000.0,
2025-12-01T19:02:33.034531,7087,1e-08,122,170,163,72,170,170,1.907206952270591e-14,1.907206952270591e-06,1e-12,9.999999999999986e-13,1.8489750624449294e-06,0.3253866279713471,3.5737359041818495,3.6862876630807215,100000000000000.0,
2025-12-01T19:02:33.272727,7088,1e-08,137,186,175,83,186,186,1.4157190769019861e-14,1.415719076901986e-06,1e-12,9.999999999999994e-13,1.3805180335061308e-06,0.3334124423447594,4.933161050741167,5.058948915883974,100000000000000.0,
2025-12-01T19:02:33.633223,7089,1e-08,124,172,156,72,172,172,1.3934854712240056e-14,1.3934854712240055e-06,1e-12,9.999999999999992e-13,1.3520475007952183e-06,0.3080214534996592,4.63019302230233,4.772100611662092,100000000000000.0,
2025-12-01T19:02:33.834159,7090,1e-08,128,176,166,81,176,176,1.652155981649496e-14,1.6521559816494959e-06,1e-12,9.999999999999957e-13,1.548521821047349e-06,0.3306233522814336,4.191824128885367,4.472360165952666,100000000000000.0,
2025-12-01T19:02:34.051851,7091,1e-08,121,168,153,70,168,168,1.585295672553831e-14,1.5852956725538309e-06,1e-12,9.99999999999999e-13,1.5461424789133627e-06,0.3022233747333549,3.993358974523278,4.094483391799037,100000000000000.0,
2025-12-01T19:02:34.290949,7092,1e-08,120,166,154,70,166,166,1.5496737382064387e-14,1.5496737382064384e-06,1e-12,9.999999999999984e-13,1.5173251881963333e-06,0.3084910484334694,4.169873388716304,4.258772827610509,100000000000000.0,
2025-12-01T19:02:34.521018,7093,1e-08,135,188,176,80,188,188,1.8009238657442726e-14,1.8009238657442724e-06,1e-12,9.999999999999967e-13,1.760416276442934e-06,0.3481748887840122,4.04969827872136,4.1428827810824975,100000000000000.0,
2025-12-01T19:02:34.769924,7094,1e-08,121,166,158,72,166,166,1.7987628609325035e-14,1.7987628609325034e-06,1e-12,9.999999999999994e-13,1.7216641886149238e-06,0.30640981255656996,3.5682011786266123,3.7279905122570316,100000000000000.0,
2025-12-01T19:02:34.984725,7095,1e-08,122,166,155,77,166,166,1.47964487283397e-14,1.4796448728339701e-06,1e-12,9.999999999999965e-13,1.4198264150055292e-06,0.3188056522979737,4.513246919132541,4.703393734016543,100000000000000.0,
2025-12-01T19:02:35.209866,7096,1e-08,120,164,151,73,164,164,1.7209481106868948e-14,1.7209481106868947e-06,1e-12,9.999999999999996e-13,1.668651157495375e-06,0.31808369816180465,3.8716332542784144,3.9929735489015528,100000000000000.0,
2025-12-01T19:02:35.435497,7097,1e-08,130,182,172,82,182,182,1.9323935888333525e-14,1.932393588833352e-06,1e-12,9.999999999999965e-13,1.8715174075007326e-06,0.3185067866166331,3.452579423250269,3.564883936258103,100000000000000.0,
2025-12-01T19:02:35.654278,7098,1e-08,126,170,161,81,170,170,1.4873938729475433e-14,1.4873938729475433e-06,1e-12,9.999999999999994e-13,1.4568973819041563e-06,0.3449725849659234,4.858242289938346,4.959937401977099,100000000000000.0,
2025-12-01T19:02:35.899204,7099,1e-08,121,166,156,73,166,166,1.499309484754522e-14,1.4993094847545218e-06,1e-12,1.0000000000000004e-12,1.4333520247614995e-06,0.302628810870013,4.22804458445035,4.422603266972183,100000000000000.0,
2025-12-01T19:02:36.136130,7100,1.58489319246111e-08,82,127,86,34,127,127,9.069734168485832e-15,5.740338081320147e-07,1e-12,1.0000000000000016e-12,5.543227834138374e-07,0.12393487778452261,4.522479916270621,4.6832936444527435,100000000000000.0,
2025-12-01T19:02:36.370455,7101,1.58489319246111e-08,84,132,85,32,132,132,7.934892890026873e-15,5.022084107611946e-07,1e-12,9.999999999999994e-13,4.839017072728851e-07,0.11300167874721272,4.713260990179162,4.89157049004949,100000000000000.0,
2025-12-01T19:02:36.806847,7102,1.58489319246111e-08,86,134,95,35,134,134,1.0019673577580652e-14,6.341565555430794e-07,1e-12,9.999999999999992e-13,5.7760750073153e-07,0.14355212572098383,4.741696108050916,5.205918668828414,100000000000000.0,
2025-12-01T19:02:37.052131,7103,1.58489319246111e-08,80,124,85,32,124,124,6.56018733849793e-15,4.152017302846792e-07,1e-12,1.0000000000000018e-12,3.933176516137698e-07,0.10962575503253073,5.530622525339858,5.8383447390443495,100000000000000.0,
2025-12-01T19:02:37.295496,7104,1.58489319246111e-08,91,140,102,39,140,140,7.15955705005563e-15,4.531365221554196e-07,1e-12,9.99999999999998e-13,4.397261451689893e-07,0.10034382520771357,4.63854913076855,4.780011477724925,100000000000000.0,
2025-12-01T19:02:37.535974,7105,1.58489319246111e-08,89,138,96,36,138,138,7.371223629145096e-15,4.6653314108513274e-07,1e-12,1.0000000000000016e-12,4.5346856171664214e-07,0.10363041187812437,4.652916934420408,4.786969011491881,100000000000000.0,
2025-12-01T19:02:37.775760,7106,1.58489319246111e-08,95,146,116,45,146,146,9.978787005867295e-15,6.315687978397022e-07,1e-12,9.99999999999997e-13,6.141411534821887e-07,0.12576037186711,4.171033925968577,4.289396448090312,100000000000000.0,
2025-12-01T19:02:38.013939,7107,1.58489319246111e-08,87,134,96,36,134,134,9.560295716076273e-15,6.050820073465996e-07,1e-12,9.999999999999957e-13,5.378748767580221e-07,0.13443350363929407,4.653865779192679,5.235363407505638,100000000000000.0,
2025-12-01T19:02:38.250552,7108,1.58489319246111e-08,88,136,105,37,136,136,7.15124977229982e-15,4.526107450822672e-07,1e-12,9.99999999999997e-13,4.434627932138349e-07,0.10945990804611581,5.065832131072476,5.170332416593077,100000000000000.0,
2025-12-01T19:02:38.503531,7109,1.58489319246111e-08,83,130,91,33,130,130,6.2816491645898554e-15,3.9757273193606684e-07,1e-12,1.0000000000000034e-12,3.579215907191673e-07,0.09424498245752765,4.965491275382671,5.5155765479024925,100000000000000.0,
2025-12-01T19:02:38.749800,7110,1.58489319246111e-08,87,138,82,32,138,138,6.66845152855587e-15,4.220538942123969e-07,1e-12,1.0000000000000016e-12,4.079926665957645e-07,0.11794528687678794,5.853737650403153,6.055483280287041,100000000000000.0,
